SCENE_ID,PRODUCT_ID,SPACECRAFT_ID,SENSOR_ID,DATE_ACQUIRED,COLLECTION_NUMBER,COLLECTION_CATEGORY,SENSING_TIME,DATA_TYPE,WRS_PATH,WRS_ROW,CLOUD_COVER,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,TOTAL_SIZE,BASE_URL
LT50140531987257XXX02,LT05_L1GS_014053_19870914_20170211_01_T2,LANDSAT_5,TM,1987-09-14,01,T2,1987-09-14T15:15:04.3070630Z,L1GS,14,53,42.0,11.05598,9.16162,-83.54712,-81.41142,117805818,gs://gcp-public-data-landsat/LT05/01/014/053/LT05_L1GS_014053_19870914_20170211_01_T2
LC80140532017243LGN00,LC08_L1TP_014053_20170831_20170915_01_T1,LANDSAT_8,OLI_TIRS,2017-08-31,01,T1,2017-08-31T15:48:20.3854300Z,L1TP,14,53,81.09,11.1753,9.05864,-83.54267,-81.44952,1000344225,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20170831_20170915_01_T1
LE70140532019321EDC00,LE07_L1TP_014053_20191117_20191117_01_RT,LANDSAT_7,ETM,2019-11-17,01,RT,2019-11-17T15:31:21.0873470Z,L1TP,14,53,58.0,11.08309,9.17447,-83.64614,-81.42236,167182805,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1TP_014053_20191117_20191117_01_RT
LE70150532014362EDC00,LE07_L1TP_015053_20141228_20161030_01_T1,LANDSAT_7,ETM,2014-12-28,01,T1,2014-12-28T15:52:55.5692737Z,L1TP,15,53,58.0,11.06949,9.18048,-85.14511,-82.94278,219069926,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20141228_20161030_01_T1
LE70150532014362EDC00,,LANDSAT_7,ETM,2014-12-28,PRE,N/A,2014-12-28T15:52:55.5692737Z,L1T,15,53,54.0,11.06949,9.18048,-85.14511,-82.94278,208512489,gs://gcp-public-data-landsat/LE07/PRE/015/053/LE70150532014362EDC00
LE70150532012037ASN00,LE07_L1TP_015053_20120206_20161203_01_T1,LANDSAT_7,ETM,2012-02-06,01,T1,2012-02-06T15:48:30.7222653Z,L1TP,15,53,48.0,11.07228,9.18349,-85.15874,-82.97014,229576502,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20120206_20161203_01_T1
LE70140542016265EDC00,,LANDSAT_7,ETM,2016-09-21,PRE,N/A,2016-09-21T15:51:22.0279670Z,L1T,14,54,42.0,9.63643,7.72773,-83.93173,-81.72276,215119122,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542016265EDC00
LT50150532010055CHM00,,LANDSAT_5,TM,2010-02-24,PRE,N/A,2010-02-24T15:45:20.9230000Z,L1T,15,53,74.0,11.06137,9.17008,-85.1479,-82.98125,127070590,gs://gcp-public-data-landsat/LT05/PRE/015/053/LT50150532010055CHM00
LE70160522009019ASN00,LE07_L1TP_016052_20090119_20161222_01_T1,LANDSAT_7,ETM,2009-01-19,01,T1,2009-01-19T15:49:55.1811022Z,L1TP,16,52,44.0,12.51243,10.6259,-86.37373,-84.17835,219871986,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20090119_20161222_01_T1
LE70160522010278EDC00,LE07_L1TP_016052_20101005_20161212_01_T1,LANDSAT_7,ETM,2010-10-05,01,T1,2010-10-05T15:52:27.9468866Z,L1TP,16,52,69.0,12.51246,10.62598,-86.3847,-84.18662,203832253,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20101005_20161212_01_T1
LE70160522007126EDC00,LE07_L1TP_016052_20070506_20170103_01_T2,LANDSAT_7,ETM,2007-05-06,01,T2,2007-05-06T15:50:37.2271942Z,L1TP,16,52,72.0,12.51521,10.62895,-86.40389,-84.21692,203278961,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20070506_20170103_01_T2
LE70160522017169EDC00,LE07_L1GT_016052_20170618_20170715_01_T2,LANDSAT_7,ETM,2017-06-18,01,T2,2017-06-18T16:02:49.4587519Z,L1GT,16,52,87.0,12.51523,10.62602,-86.40938,-84.19211,182031852,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1GT_016052_20170618_20170715_01_T2
LT50160531996232XXX01,LT05_L1TP_016053_19960819_20170103_01_T1,LANDSAT_5,TM,1996-08-19,01,T1,1996-08-19T15:16:50.7360750Z,L1TP,16,53,33.0,11.04513,9.14274,-86.59497,-84.46761,138329283,gs://gcp-public-data-landsat/LT05/01/016/053/LT05_L1TP_016053_19960819_20170103_01_T1
LE70160532013238EDC00,,LANDSAT_7,ETM,2013-08-26,PRE,N/A,2013-08-26T15:56:00.0863972Z,L1T,16,53,32.0,11.06964,9.17529,-86.66593,-84.47014,202880122,gs://gcp-public-data-landsat/LE07/PRE/016/053/LE70160532013238EDC00
LE70150532020059EDC00,LE07_L1TP_015053_20200228_20200228_01_RT,LANDSAT_7,ETM,2020-02-28,01,RT,2020-02-28T15:32:19.5433570Z,L1TP,15,53,22.0,11.06969,9.18343,-85.17785,-82.9647,252549341,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20200228_20200228_01_RT
LC80140532019265LGN00,LC08_L1TP_014053_20190922_20190922_01_RT,LANDSAT_8,OLI_TIRS,2019-09-22,01,RT,2019-09-22T15:48:33.1512340Z,L1TP,14,53,72.15,11.1753,9.05864,-83.54267,-81.44952,1003753269,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20190922_20190922_01_RT
LC80150532017362LGN00,LC08_L1TP_015053_20171228_20171228_01_RT,LANDSAT_8,OLI_TIRS,2017-12-28,01,RT,2017-12-28T15:54:35.2663050Z,L1TP,15,53,46.28,11.1722,9.06487,-85.09387,-83.01262,1028054942,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20171228_20171228_01_RT
LC80150542019272LGN00,LC08_L1TP_015054_20190929_20191017_01_T1,LANDSAT_8,OLI_TIRS,2019-09-29,01,T1,2019-09-29T15:55:09.8191650Z,L1TP,15,54,14.59,9.7256,7.61904,-85.38637,-83.3148,1025155208,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20190929_20191017_01_T1
LM50160531986204AAA03,LM05_L1GS_016053_19860723_20180401_01_T2,LANDSAT_5,MSS,1986-07-23,01,T2,1986-07-23T15:23:04.0720000Z,L1GS,16,53,70.0,11.05012,9.21179,-86.67956,-84.57458,15910997,gs://gcp-public-data-landsat/LM05/01/016/053/LM05_L1GS_016053_19860723_20180401_01_T2
LE70150532017258EDC00,LE07_L1TP_015053_20170915_20171011_01_T1,LANDSAT_7,ETM,2017-09-15,01,T1,2017-09-15T15:56:59.7655191Z,L1TP,15,53,80.0,11.07496,9.17778,-85.15331,-82.94271,174150957,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20170915_20171011_01_T1
LC80160522017049LGN00,,LANDSAT_8,OLI_TIRS,2017-02-18,PRE,N/A,2017-02-18T16:00:07.2015290Z,L1T,16,52,18.28,12.61807,10.50702,-86.31091,-84.21858,1039077793,gs://gcp-public-data-landsat/LC08/PRE/016/052/LC80160522017049LGN00
LE70160532017217EDC00,LE07_L1TP_016053_20170805_20170805_01_RT,LANDSAT_7,ETM,2017-08-05,01,RT,2017-08-05T16:03:13.3939410Z,L1TP,16,53,65.0,11.07239,9.17817,-86.70143,-84.49481,195308325,gs://gcp-public-data-landsat/LE07/01/016/053/LE07_L1TP_016053_20170805_20170805_01_RT
LC80160532017257LGN00,LC08_L1TP_016053_20170914_20170915_01_RT,LANDSAT_8,OLI_TIRS,2017-09-14,01,RT,2017-09-14T16:00:42.0706130Z,L1TP,16,53,59.37,11.16995,9.06455,-86.60871,-84.52967,989444556,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20170914_20170915_01_RT
LT50160521987255XXX03,LT05_L1TP_016052_19870912_20170211_01_T1,LANDSAT_5,TM,1987-09-12,01,T1,1987-09-12T15:26:59.2580750Z,L1TP,16,52,40.0,12.49059,10.60696,-86.31617,-84.18134,156835128,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19870912_20170211_01_T1
LE70140542013288ASN00,,LANDSAT_7,ETM,2013-10-15,PRE,N/A,2013-10-15T15:44:38.7119184Z,L1T,14,54,82.0,9.63099,7.72503,-83.92896,-81.7282,142468538,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542013288ASN00
LE70150542019248EDC00,LE07_L1TP_015054_20190905_20190905_01_RT,LANDSAT_7,ETM,2019-09-05,01,RT,2019-09-05T15:41:06.7297891Z,L1TP,15,54,83.0,9.62562,7.74046,-85.4675,-83.26405,180014820,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20190905_20190905_01_RT
LT50150541999025AAA02,LT05_L1TP_015054_19990125_20161219_01_T1,LANDSAT_5,TM,1999-01-25,01,T1,1999-01-25T15:33:51.4070940Z,L1TP,15,54,17.0,9.62265,7.71635,-85.41047,-83.29409,110696361,gs://gcp-public-data-landsat/LT05/01/015/054/LT05_L1TP_015054_19990125_20161219_01_T1
LE70150532014058ASN00,LE07_L1TP_015053_20140227_20161117_01_T1,LANDSAT_7,ETM,2014-02-27,01,T1,2014-02-27T15:51:07.5930918Z,L1TP,15,53,36.0,11.07218,9.18319,-85.14237,-82.94275,259175539,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20140227_20161117_01_T1
LC80160532018020LGN00,LC08_L1TP_016053_20180120_20180120_01_RT,LANDSAT_8,OLI_TIRS,2018-01-20,01,RT,2018-01-20T16:00:35.9688350Z,L1TP,16,53,22.87,11.16997,9.06463,-86.61963,-84.54065,864687482,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20180120_20180120_01_RT
LT50150541996305AAA02,LT05_L1GS_015054_19961031_20170102_01_T2,LANDSAT_5,TM,1996-10-31,01,T2,1996-10-31T15:14:55.4750630Z,L1GS,15,54,69.0,9.62247,7.7187,-85.37239,-83.25317,143735775,gs://gcp-public-data-landsat/LT05/01/015/054/LT05_L1GS_015054_19961031_20170102_01_T2
LE70140542012350EDC00,,LANDSAT_7,ETM,2012-12-15,PRE,N/A,2012-12-15T15:44:43.3995115Z,L1T,14,54,32.0,9.63099,7.73318,-83.92622,-81.72821,218826853,gs://gcp-public-data-landsat/LE07/PRE/014/054/LE70140542012350EDC00
LE70150542008298ASN00,LE07_L1GT_015054_20081024_20161224_01_T2,LANDSAT_7,ETM,2008-10-24,01,T2,2008-10-24T15:43:38.8873813Z,L1GT,15,54,85.0,9.62292,7.73533,-85.47024,-83.29682,158408712,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1GT_015054_20081024_20161224_01_T2
LE70160522014305EDC00,LE07_L1TP_016052_20141101_20161101_01_T1,LANDSAT_7,ETM,2014-11-01,01,T1,2014-11-01T15:58:22.2477378Z,L1TP,16,52,46.0,12.51516,10.62583,-86.38195,-84.17004,234315888,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20141101_20161101_01_T1
LC80150532018045LGN00,LC08_L1TP_015053_20180214_20180222_01_T1,LANDSAT_8,OLI_TIRS,2018-02-14,01,T1,2018-02-14T15:54:13.6229860Z,L1TP,15,53,39.42,11.17203,9.06454,-85.06659,-82.98247,1042003590,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20180214_20180222_01_T1
LC80150532014034LGN01,LC08_L1TP_015053_20140203_20170307_01_T1,LANDSAT_8,OLI_TIRS,2014-02-03,01,T1,2014-02-03T15:55:26.8708080Z,L1TP,15,53,44.45,11.16949,9.06487,-85.09387,-83.01266,1054939489,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20140203_20170307_01_T1
LE70140532014003EDC00,,LANDSAT_7,ETM,2014-01-03,PRE,N/A,2014-01-03T15:44:40.7704979Z,L1T,14,53,24.0,11.0804,9.17198,-83.61593,-81.4087,185992778,gs://gcp-public-data-landsat/LE07/PRE/014/053/LE70140532014003EDC00
LE70150532017274EDC00,LE07_L1TP_015053_20171001_20171027_01_T1,LANDSAT_7,ETM,2017-10-01,01,T1,2017-10-01T15:57:00.7588676Z,L1TP,15,53,88.0,11.07506,9.17796,-85.16969,-82.95915,195921356,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20171001_20171027_01_T1
LC80140542019121LGN00,LC08_L1TP_014054_20190501_20190508_01_T1,LANDSAT_8,OLI_TIRS,2019-05-01,01,T1,2019-05-01T15:48:03.6400940Z,L1TP,14,54,63.99,9.73129,7.61442,-83.85334,-81.7688,966661432,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20190501_20190508_01_T1
LE70160522018140EDC00,LE07_L1GT_016052_20180520_20180522_01_RT,LANDSAT_7,ETM,2018-05-20,01,RT,2018-05-20T16:00:20.1459429Z,L1GT,16,52,84.0,12.51518,10.6258,-86.38744,-84.16729,184256106,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1GT_016052_20180520_20180522_01_RT
LC80150532017234LGN00,LC08_L1TP_015053_20170822_20170912_01_T1,LANDSAT_8,OLI_TIRS,2017-08-22,01,T1,2017-08-22T15:54:29.7633640Z,L1TP,15,53,32.68,11.17212,9.06469,-85.08023,-82.99617,1084624715,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20170822_20170912_01_T1
LT50150531986245AAA03,LT05_L1GS_015053_19860902_20170216_01_T2,LANDSAT_5,TM,1986-09-02,01,T2,1986-09-02T15:15:21.9420060Z,L1GS,15,53,83.0,11.05032,9.17294,-85.11513,-82.9951,122501536,gs://gcp-public-data-landsat/LT05/01/015/053/LT05_L1GS_015053_19860902_20170216_01_T2
LE70140532010264EDC00,,LANDSAT_7,ETM,2010-09-21,PRE,N/A,2010-09-21T15:40:31.2401499Z,L1T,14,53,82.0,11.07764,9.17182,-83.63786,-81.43874,148268876,gs://gcp-public-data-landsat/LE07/PRE/014/053/LE70140532010264EDC00
LE70150542016128EDC00,LE07_L1TP_015054_20160507_20161011_01_T1,LANDSAT_7,ETM,2016-05-07,01,T1,2016-05-07T15:57:12.4328262Z,L1TP,15,54,78.0,9.62826,7.73227,-85.45121,-83.25583,174949373,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20160507_20161011_01_T1
LC80140532018246LGN00,LC08_L1TP_014053_20180903_20180912_01_T1,LANDSAT_8,OLI_TIRS,2018-09-03,01,T1,2018-09-03T15:47:48.2452300Z,L1TP,14,53,58.5,11.17531,9.05868,-83.53718,-81.44406,998898136,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20180903_20180912_01_T1
LC80160532018164LGN00,LC08_L1TP_016053_20180613_20180703_01_T1,LANDSAT_8,OLI_TIRS,2018-06-13,01,T1,2018-06-13T15:59:28.1444889Z,L1TP,16,53,55.8,11.16996,9.06457,-86.61144,-84.53241,971287392,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20180613_20180703_01_T1
LE70150532016272EDC00,,LANDSAT_7,ETM,2016-09-28,PRE,N/A,2016-09-28T15:57:10.0395672Z,L1T,15,53,28.0,11.06964,9.18073,-85.16968,-82.9647,238383647,gs://gcp-public-data-landsat/LE07/PRE/015/053/LE70150532016272EDC00
LE70140532019177EDC00,LE07_L1GT_014053_20190626_20190626_01_RT,LANDSAT_7,ETM,2019-06-26,01,RT,2019-06-26T15:37:25.4286605Z,L1GT,14,53,73.0,11.08039,9.1718,-83.64063,-81.4169,91046615,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1GT_014053_20190626_20190626_01_RT
LC80140542019281LGN00,LC08_L1TP_014054_20191008_20191009_01_RT,LANDSAT_8,OLI_TIRS,2019-10-08,01,RT,2019-10-08T15:49:00.7391160Z,L1TP,14,54,88.64,9.73128,7.61439,-83.8588,-81.77152,966589783,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20191008_20191009_01_RT
LC80140532020028LGN00,LC08_L1TP_014053_20200128_20200128_01_RT,LANDSAT_8,OLI_TIRS,2020-01-28,01,RT,2020-01-28T15:48:20.6896380Z,L1TP,14,53,60.3,11.17532,9.05874,-83.52894,-81.43587,956396804,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20200128_20200128_01_RT
LC80160522018148LGN00,LC08_L1GT_016052_20180528_20180528_01_RT,LANDSAT_8,OLI_TIRS,2018-05-28,01,RT,2018-05-28T15:59:01.9987919Z,L1GT,16,52,92.2,12.61539,10.50988,-86.32461,-84.23516,987079834,gs://gcp-public-data-landsat/LC08/01/016/052/LC08_L1GT_016052_20180528_20180528_01_RT
LE70150542020059EDC00,LE07_L1TP_015054_20200228_20200228_01_RT,LANDSAT_7,ETM,2020-02-28,01,RT,2020-02-28T15:32:43.4500644Z,L1TP,15,54,5.0,9.62839,7.73246,-85.48112,-83.27766,174414308,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20200228_20200228_01_RT
LC80150542018349LGN00,LC08_L1TP_015054_20181215_20181227_01_T1,LANDSAT_8,OLI_TIRS,2018-12-15,01,T1,2018-12-15T15:54:41.0263280Z,L1TP,15,54,1.55,9.72554,7.61893,-85.37277,-83.30115,712759311,gs://gcp-public-data-landsat/LC08/01/015/054/LC08_L1TP_015054_20181215_20181227_01_T1
LE70150532002345EDC00,LE07_L1TP_015053_20021211_20170127_01_T1,LANDSAT_7,ETM,2002-12-11,01,T1,2002-12-11T15:42:39.2954651Z,L1TP,15,53,34.0,11.07218,9.16488,-85.14247,-83.00028,274285071,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1TP_015053_20021211_20170127_01_T1
LC80150532019336LGN00,LC08_L1TP_015053_20191202_20191202_01_RT,LANDSAT_8,OLI_TIRS,2019-12-02,01,RT,2019-12-02T15:54:44.1016860Z,L1TP,15,53,61.98,11.17204,9.06457,-85.06932,-82.98521,1031456476,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20191202_20191202_01_RT
LE70150532015285EDC00,LE07_L1GT_015053_20151012_20161018_01_T2,LANDSAT_7,ETM,2015-10-12,01,T2,2015-10-12T15:54:33.9855049Z,L1GT,15,53,84.0,11.07217,9.17227,-85.13969,-82.93453,194330749,gs://gcp-public-data-landsat/LE07/01/015/053/LE07_L1GT_015053_20151012_20161018_01_T2
LT50140541997012AAA02,,LANDSAT_5,TM,1997-01-12,PRE,N/A,1997-01-12T15:12:11.8220310Z,L1G,14,54,80.0,9.63373,7.71742,-83.85252,-81.7173,110819508,gs://gcp-public-data-landsat/LT05/PRE/014/054/LT50140541997012AAA02
LT50160521999304CPE00,LT05_L1TP_016052_19991031_20161217_01_T1,LANDSAT_5,TM,1999-10-31,01,T1,1999-10-31T15:36:26.2070940Z,L1TP,16,52,81.0,12.52063,10.61308,-86.39844,-84.26099,144081372,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19991031_20161217_01_T1
LT50140541998319XXX00,LT05_L1TP_014054_19981115_20161222_01_T1,LANDSAT_5,TM,1998-11-15,01,T1,1998-11-15T15:27:39.7500690Z,L1TP,14,54,87.0,9.62826,7.71187,-83.87159,-81.73906,89802692,gs://gcp-public-data-landsat/LT05/01/014/054/LT05_L1TP_014054_19981115_20161222_01_T1
LC80160532019263LGN00,LC08_L1TP_016053_20190920_20190926_01_T1,LANDSAT_8,OLI_TIRS,2019-09-20,01,T1,2019-09-20T16:00:54.1655110Z,L1TP,16,53,32.98,11.16997,9.06461,-86.61963,-84.5379,1017175233,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20190920_20190926_01_T1
LT50160531987015AAA03,LT05_L1TP_016053_19870115_20170215_01_T1,LANDSAT_5,TM,1987-01-15,01,T1,1987-01-15T15:20:18.9830630Z,L1TP,16,53,9.0,11.04247,9.16206,-86.63591,-84.51702,106479410,gs://gcp-public-data-landsat/LT05/01/016/053/LT05_L1TP_016053_19870115_20170215_01_T1
LT50160521986124XXX02,LT05_L1TP_016052_19860504_20170218_01_T1,LANDSAT_5,TM,1986-05-04,01,T1,1986-05-04T15:25:09.3910440Z,L1TP,16,52,45.0,12.51253,10.63499,-86.41759,-84.28866,152390725,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19860504_20170218_01_T1
LE70160522011361ASN00,LE07_L1TP_016052_20111227_20161204_01_T1,LANDSAT_7,ETM,2011-12-27,01,T1,2011-12-27T15:54:09.9018104Z,L1TP,16,52,69.0,12.51794,10.62886,-86.40938,-84.20586,201800800,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20111227_20161204_01_T1
LM50150531986037AAA03,LM05_L1TP_015053_19860206_20180330_01_T2,LANDSAT_5,MSS,1986-02-06,01,T2,1986-02-06T15:21:18.5690000Z,L1TP,15,53,0.0,11.05824,9.21764,-85.08214,-82.97416,25698802,gs://gcp-public-data-landsat/LM05/01/015/053/LM05_L1TP_015053_19860206_20180330_01_T2
LE70160522008033EDC00,LE07_L1TP_016052_20080202_20161231_01_T1,LANDSAT_7,ETM,2008-02-02,01,T1,2008-02-02T15:50:31.2364833Z,L1TP,16,52,16.0,12.51522,10.62082,-86.40665,-84.21692,224579809,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20080202_20161231_01_T1
LC80140542014139LGN01,LC08_L1TP_014054_20140519_20170422_01_T1,LANDSAT_8,OLI_TIRS,2014-05-19,01,T1,2014-05-19T15:48:08.9956010Z,L1TP,14,54,51.91,9.73128,7.61439,-83.8588,-81.77424,1031273561,gs://gcp-public-data-landsat/LC08/01/014/054/LC08_L1TP_014054_20140519_20170422_01_T1
LE70150542014266EDC00,,LANDSAT_7,ETM,2014-09-23,PRE,N/A,2014-09-23T15:52:33.6111484Z,L1T,15,54,41.0,9.62275,7.73486,-85.43216,-83.24225,184294912,gs://gcp-public-data-landsat/LE07/PRE/015/054/LE70150542014266EDC00
LE70150542018357EDC00,LE07_L1TP_015054_20181223_20190131_01_T1,LANDSAT_7,ETM,2018-12-23,01,T1,2018-12-23T15:50:17.7645852Z,L1TP,15,54,1.0,9.62566,7.73785,-85.47566,-83.27496,156305590,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20181223_20190131_01_T1
LC80160532017273LGN00,LC08_L1TP_016053_20170930_20171013_01_T1,LANDSAT_8,OLI_TIRS,2017-09-30,01,T1,2017-09-30T16:00:49.6913069Z,L1TP,16,53,63.02,11.16998,9.0647,-86.63055,-84.55163,1044258586,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20170930_20171013_01_T1
LE70140542018318EDC00,LE07_L1GT_014054_20181114_20181116_01_RT,LANDSAT_7,ETM,2018-11-14,01,RT,2018-11-14T15:45:09.3906735Z,L1GT,14,54,96.0,9.63642,7.72767,-83.93992,-81.72548,167771519,gs://gcp-public-data-landsat/LE07/01/014/054/LE07_L1GT_014054_20181114_20181116_01_RT
LT50160521987287XXX03,LT05_L1TP_016052_19871014_20170210_01_T1,LANDSAT_5,TM,1987-10-14,01,T1,1987-10-14T15:27:39.0110880Z,L1TP,16,52,13.0,12.48786,10.60415,-86.31069,-84.17034,130395477,gs://gcp-public-data-landsat/LT05/01/016/052/LT05_L1TP_016052_19871014_20170210_01_T1
LE70150542016352EDC00,,LANDSAT_7,ETM,2016-12-17,PRE,N/A,2016-12-17T15:57:14.3186510Z,L1T,15,54,12.0,9.62566,7.7379,-85.47566,-83.28042,183415222,gs://gcp-public-data-landsat/LE07/PRE/015/054/LE70150542016352EDC00
LC80160532014249LGN01,LC08_L1TP_016053_20140906_20170303_01_T1,LANDSAT_8,OLI_TIRS,2014-09-06,01,T1,2014-09-06T16:00:43.7851190Z,L1TP,16,53,37.77,11.16997,9.06465,-86.62236,-84.54339,1000387038,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20140906_20170303_01_T1
LE70160522005280EDC00,LE07_L1GT_016052_20051007_20170112_01_T2,LANDSAT_7,ETM,2005-10-07,01,T2,2005-10-07T15:49:11.7282369Z,L1GT,16,52,80.0,12.52869,10.62077,-86.36551,-84.21126,196812991,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1GT_016052_20051007_20170112_01_T2
LC80140532019153LGN00,LC08_L1TP_014053_20190602_20190602_01_RT,LANDSAT_8,OLI_TIRS,2019-06-02,01,RT,2019-06-02T15:47:58.5366740Z,L1TP,14,53,16.53,11.17527,9.05853,-83.55914,-81.4659,949541355,gs://gcp-public-data-landsat/LC08/01/014/053/LC08_L1TP_014053_20190602_20190602_01_RT
LT50160531991186CPE00,,LANDSAT_5,TM,1991-07-05,PRE,N/A,1991-07-05T15:23:48.3400310Z,L1G,16,53,85.0,11.06427,9.17342,-86.72055,-84.59367,120682855,gs://gcp-public-data-landsat/LT05/PRE/016/053/LT50160531991186CPE00
LC80160532018036LGN00,LC08_L1TP_016053_20180205_20180221_01_T1,LANDSAT_8,OLI_TIRS,2018-02-05,01,T1,2018-02-05T16:00:27.2311190Z,L1TP,16,53,2.21,11.16995,9.06454,-86.60598,-84.52692,854650791,gs://gcp-public-data-landsat/LC08/01/016/053/LC08_L1TP_016053_20180205_20180221_01_T1
LE70160522006267EDC00,LE07_L1TP_016052_20060924_20170107_01_T1,LANDSAT_7,ETM,2006-09-24,01,T1,2006-09-24T15:49:40.1520335Z,L1TP,16,52,22.0,12.52876,10.61025,-86.3957,-84.24712,224668796,gs://gcp-public-data-landsat/LE07/01/016/052/LE07_L1TP_016052_20060924_20170107_01_T1
LT50150531989365CPE02,LT05_L1TP_015053_19891231_20170201_01_T1,LANDSAT_5,TM,1989-12-31,01,T1,1989-12-31T15:17:22.1990940Z,L1TP,15,53,17.0,11.06683,9.17868,-85.15331,-83.02501,149297687,gs://gcp-public-data-landsat/LT05/01/015/053/LT05_L1TP_015053_19891231_20170201_01_T1
LM50160521985105AAA03,,LANDSAT_5,MSS,1985-04-15,PRE,N/A,1985-04-15T15:30:29.6640000Z,L1G,16,52,0.0,12.48999,10.65027,-86.29468,-84.17638,27464610,gs://gcp-public-data-landsat/LM05/PRE/016/052/LM50160521985105AAA03
LM50150541987216AAA03,LM05_L1GS_015054_19870804_20180329_01_T2,LANDSAT_5,MSS,1987-08-04,01,T2,1987-08-04T15:20:32.1400000Z,L1GS,15,54,48.0,9.60167,7.76242,-85.3336,-83.23593,20195280,gs://gcp-public-data-landsat/LM05/01/015/054/LM05_L1GS_015054_19870804_20180329_01_T2
LE70140532016089EDC00,LE07_L1GT_014053_20160329_20161013_01_T2,LANDSAT_7,ETM,2016-03-29,01,T2,2016-03-29T15:50:23.6964566Z,L1GT,14,53,74.0,11.08043,9.17208,-83.60221,-81.38686,178404102,gs://gcp-public-data-landsat/LE07/01/014/053/LE07_L1GT_014053_20160329_20161013_01_T2
LE70150542019072EDC00,LE07_L1TP_015054_20190313_20190313_01_RT,LANDSAT_7,ETM,2019-03-13,01,RT,2019-03-13T15:47:48.8375543Z,L1TP,15,54,2.0,9.62562,7.7378,-85.46751,-83.26951,166346623,gs://gcp-public-data-landsat/LE07/01/015/054/LE07_L1TP_015054_20190313_20190313_01_RT
LC80150532016056LGN01,LC08_L1TP_015053_20160225_20170224_01_T1,LANDSAT_8,OLI_TIRS,2016-02-25,01,T1,2016-02-25T15:54:18.7389990Z,L1TP,15,53,32.92,11.17208,9.06463,-85.07477,-82.99069,999846249,gs://gcp-public-data-landsat/LC08/01/015/053/LC08_L1TP_015053_20160225_20170224_01_T1
